target_method,graph_coverage,graph_coverage_info
org.jblas.JavaBlas.raxpy.97,1.0,"NodeCoverage [id=1, node[1,IFLT,line 97], decis={node[12,NEW,line 98],node[2,ILOAD,line 97]}, covered=true, coveredBranches={2,12}]
NodeCoverage [id=3, node[11,IF_ICMPLT,line 97], decis={node[40,ILOAD,line 100],node[12,NEW,line 98]}, covered=true, coveredBranches={40,12}]
NodeCoverage [id=28, node[41,IFLT,line 100], decis={node[52,NEW,line 101],node[42,ILOAD,line 100]}, covered=true, coveredBranches={42,52}]
NodeCoverage [id=30, node[51,IF_ICMPLT,line 100], decis={node[80,ILOAD,line 104],node[52,NEW,line 101]}, covered=true, coveredBranches={80,52}]
NodeCoverage [id=55, node[82,IF_ICMPNE,line 104], decis={node[130,DLOAD_1,line 115],node[83,ILOAD,line 104]}, covered=true, coveredBranches={130,83}]
NodeCoverage [id=57, node[85,IF_ICMPNE,line 104], decis={node[130,DLOAD_1,line 115],node[86,ILOAD,line 104]}, covered=true, coveredBranches={86,130}]
NodeCoverage [id=59, node[87,IFNE,line 104], decis={node[130,DLOAD_1,line 115],node[88,ILOAD,line 104]}, covered=true, coveredBranches={130,88}]
NodeCoverage [id=61, node[89,IFNE,line 104], decis={node[130,DLOAD_1,line 115],node[90,DLOAD_1,line 105]}, covered=true, coveredBranches={130,90}]
NodeCoverage [id=63, node[93,IFNE,line 105], decis={node[111,ICONST_0,line 110],node[94,ICONST_0,line 106]}, covered=true, coveredBranches={94,111}]
NodeCoverage [id=66, node[98,IF_ICMPGE,line 106], decis={node[110,GOTO,line 106],node[99,ALOAD,line 107]}, covered=true, coveredBranches={110,99}]
NodeCoverage [id=72, node[115,IF_ICMPGE,line 110], decis={node[129,GOTO,line 110],node[116,ALOAD,line 111]}, covered=true, coveredBranches={116,129}]
NodeCoverage [id=76, node[133,IFNE,line 115], decis={node[163,ICONST_0,line 121],node[134,ICONST_0,line 116]}, covered=true, coveredBranches={134,163}]
NodeCoverage [id=79, node[142,IF_ICMPGE,line 116], decis={node[162,GOTO,line 116],node[143,ALOAD,line 117]}, covered=true, coveredBranches={143,162}]
NodeCoverage [id=84, node[171,IF_ICMPGE,line 121], decis={node[193,RETURN,line 126],node[172,ALOAD,line 122]}, covered=true, coveredBranches={193,172}]"
org.jblas.JavaBlas.rzaxpy.130,1.0,"NodeCoverage [id=1, node[1,IFNE,line 130], decis={node[57,DLOAD,line 139],node[2,ILOAD,line 130]}, covered=true, coveredBranches={2,57}]
NodeCoverage [id=3, node[4,IF_ICMPNE,line 130], decis={node[57,DLOAD,line 139],node[5,ILOAD,line 130]}, covered=true, coveredBranches={57,5}]
NodeCoverage [id=5, node[6,IFNE,line 130], decis={node[57,DLOAD,line 139],node[7,ILOAD,line 130]}, covered=true, coveredBranches={57,7}]
NodeCoverage [id=7, node[9,IF_ICMPNE,line 130], decis={node[57,DLOAD,line 139],node[10,ILOAD_2,line 130]}, covered=true, coveredBranches={57,10}]
NodeCoverage [id=9, node[11,IFNE,line 130], decis={node[57,DLOAD,line 139],node[12,ILOAD_3,line 130]}, covered=true, coveredBranches={57,12}]
NodeCoverage [id=11, node[14,IF_ICMPNE,line 130], decis={node[57,DLOAD,line 139],node[15,DLOAD,line 131]}, covered=true, coveredBranches={15,57}]
NodeCoverage [id=13, node[18,IFNE,line 131], decis={node[37,ICONST_0,line 135],node[19,ICONST_0,line 132]}, covered=true, coveredBranches={19,37}]
NodeCoverage [id=16, node[23,IF_ICMPGE,line 132], decis={node[36,GOTO,line 132],node[24,ALOAD_1,line 133]}, covered=true, coveredBranches={24,36}]
NodeCoverage [id=22, node[41,IF_ICMPGE,line 135], decis={node[56,GOTO,line 135],node[42,ALOAD_1,line 136]}, covered=true, coveredBranches={56,42}]
NodeCoverage [id=26, node[60,IFNE,line 139], decis={node[97,ICONST_0,line 144],node[61,ICONST_0,line 140]}, covered=true, coveredBranches={61,97}]
NodeCoverage [id=29, node[71,IF_ICMPGE,line 140], decis={node[96,GOTO,line 140],node[72,ALOAD_1,line 141]}, covered=true, coveredBranches={72,96}]
NodeCoverage [id=34, node[107,IF_ICMPGE,line 144], decis={node[134,RETURN,line 149],node[108,ALOAD_1,line 145]}, covered=true, coveredBranches={108,134}]"
org.jblas.JavaBlas.rdot.158,0.9166666666666666,"NodeCoverage [id=1, node[4,IF_ICMPNE,line 159], decis={node[30,ICONST_0,line 164],node[5,ILOAD,line 159]}, covered=true, coveredBranches={5,30}]
NodeCoverage [id=3, node[7,IF_ICMPNE,line 159], decis={node[30,ICONST_0,line 164],node[8,ILOAD_2,line 159]}, covered=true, coveredBranches={30,8}]
NodeCoverage [id=5, node[9,IFNE,line 159], decis={node[30,ICONST_0,line 164],node[10,ILOAD,line 159]}, covered=true, coveredBranches={10,30}]
NodeCoverage [id=7, node[11,IFNE,line 159], decis={node[30,ICONST_0,line 164],node[12,ICONST_0,line 160]}, covered=true, coveredBranches={12,30}]
NodeCoverage [id=10, node[16,IF_ICMPGE,line 160], decis={node[29,GOTO,line 160],node[17,DLOAD,line 161]}, covered=true, coveredBranches={29,17}]
NodeCoverage [id=16, node[38,IF_ICMPGE,line 164], decis={node[59,DLOAD,line 168],node[39,DLOAD,line 165]}, covered=true, coveredBranches={59}]"
org.jblas.JavaBlas.rswap.176,0.9166666666666666,"NodeCoverage [id=1, node[2,IF_ICMPNE,line 176], decis={node[32,ICONST_0,line 185],node[3,ILOAD,line 176]}, covered=true, coveredBranches={3,32}]
NodeCoverage [id=3, node[5,IF_ICMPNE,line 176], decis={node[32,ICONST_0,line 185],node[6,ILOAD_2,line 176]}, covered=true, coveredBranches={6,32}]
NodeCoverage [id=5, node[7,IFNE,line 176], decis={node[32,ICONST_0,line 185],node[8,ILOAD,line 176]}, covered=true, coveredBranches={32,8}]
NodeCoverage [id=7, node[9,IFNE,line 176], decis={node[32,ICONST_0,line 185],node[10,ICONST_0,line 178]}, covered=true, coveredBranches={10,32}]
NodeCoverage [id=10, node[14,IF_ICMPGE,line 178], decis={node[31,GOTO,line 178],node[15,ALOAD_1,line 179]}, covered=true, coveredBranches={31,15}]
NodeCoverage [id=16, node[40,IF_ICMPGE,line 185], decis={node[65,RETURN,line 191],node[41,ALOAD_1,line 186]}, covered=true, coveredBranches={65}]"
org.jblas.JavaBlas.rcopy.195,1.0,"NodeCoverage [id=1, node[1,IFLT,line 195], decis={node[12,NEW,line 196],node[2,ILOAD_2,line 195]}, covered=true, coveredBranches={12,2}]
NodeCoverage [id=3, node[11,IF_ICMPLT,line 195], decis={node[40,ILOAD,line 198],node[12,NEW,line 196]}, covered=true, coveredBranches={12,40}]
NodeCoverage [id=28, node[41,IFLT,line 198], decis={node[52,NEW,line 199],node[42,ILOAD,line 198]}, covered=true, coveredBranches={52,42}]
NodeCoverage [id=30, node[51,IF_ICMPLT,line 198], decis={node[80,ILOAD_3,line 201],node[52,NEW,line 199]}, covered=true, coveredBranches={52,80}]
NodeCoverage [id=55, node[82,IF_ICMPNE,line 201], decis={node[93,ICONST_0,line 204],node[83,ILOAD,line 201]}, covered=true, coveredBranches={83,93}]
NodeCoverage [id=57, node[85,IF_ICMPNE,line 201], decis={node[93,ICONST_0,line 204],node[86,ALOAD_1,line 202]}, covered=true, coveredBranches={86,93}]
NodeCoverage [id=64, node[101,IF_ICMPGE,line 204], decis={node[118,RETURN,line 208],node[102,ALOAD,line 205]}, covered=true, coveredBranches={118,102}]"
org.jblas.JavaBlas.raxpy.212,1.0,"NodeCoverage [id=1, node[1,IFLT,line 212], decis={node[12,NEW,line 213],node[2,ILOAD_3,line 212]}, covered=true, coveredBranches={12,2}]
NodeCoverage [id=3, node[11,IF_ICMPLT,line 212], decis={node[40,ILOAD,line 215],node[12,NEW,line 213]}, covered=true, coveredBranches={12,40}]
NodeCoverage [id=28, node[41,IFLT,line 215], decis={node[52,NEW,line 216],node[42,ILOAD,line 215]}, covered=true, coveredBranches={52,42}]
NodeCoverage [id=30, node[51,IF_ICMPLT,line 215], decis={node[80,ILOAD,line 219],node[52,NEW,line 216]}, covered=true, coveredBranches={52,80}]
NodeCoverage [id=55, node[82,IF_ICMPNE,line 219], decis={node[130,FLOAD_1,line 230],node[83,ILOAD,line 219]}, covered=true, coveredBranches={83,130}]
NodeCoverage [id=57, node[85,IF_ICMPNE,line 219], decis={node[130,FLOAD_1,line 230],node[86,ILOAD_3,line 219]}, covered=true, coveredBranches={86,130}]
NodeCoverage [id=59, node[87,IFNE,line 219], decis={node[130,FLOAD_1,line 230],node[88,ILOAD,line 219]}, covered=true, coveredBranches={88,130}]
NodeCoverage [id=61, node[89,IFNE,line 219], decis={node[130,FLOAD_1,line 230],node[90,FLOAD_1,line 220]}, covered=true, coveredBranches={130,90}]
NodeCoverage [id=63, node[93,IFNE,line 220], decis={node[111,ICONST_0,line 225],node[94,ICONST_0,line 221]}, covered=true, coveredBranches={94,111}]
NodeCoverage [id=66, node[98,IF_ICMPGE,line 221], decis={node[110,GOTO,line 221],node[99,ALOAD,line 222]}, covered=true, coveredBranches={99,110}]
NodeCoverage [id=72, node[115,IF_ICMPGE,line 225], decis={node[129,GOTO,line 225],node[116,ALOAD,line 226]}, covered=true, coveredBranches={116,129}]
NodeCoverage [id=76, node[133,IFNE,line 230], decis={node[163,ICONST_0,line 236],node[134,ICONST_0,line 231]}, covered=true, coveredBranches={163,134}]
NodeCoverage [id=79, node[142,IF_ICMPGE,line 231], decis={node[162,GOTO,line 231],node[143,ALOAD,line 232]}, covered=true, coveredBranches={143,162}]
NodeCoverage [id=84, node[171,IF_ICMPGE,line 236], decis={node[193,RETURN,line 241],node[172,ALOAD,line 237]}, covered=true, coveredBranches={193,172}]"
org.jblas.JavaBlas.rzaxpy.245,0.875,"NodeCoverage [id=1, node[1,IFNE,line 245], decis={node[57,FLOAD,line 254],node[2,ILOAD,line 245]}, covered=true, coveredBranches={2,57}]
NodeCoverage [id=3, node[4,IF_ICMPNE,line 245], decis={node[57,FLOAD,line 254],node[5,ILOAD,line 245]}, covered=true, coveredBranches={5,57}]
NodeCoverage [id=5, node[6,IFNE,line 245], decis={node[57,FLOAD,line 254],node[7,ILOAD,line 245]}, covered=true, coveredBranches={7,57}]
NodeCoverage [id=7, node[9,IF_ICMPNE,line 245], decis={node[57,FLOAD,line 254],node[10,ILOAD_2,line 245]}, covered=true, coveredBranches={10,57}]
NodeCoverage [id=9, node[11,IFNE,line 245], decis={node[57,FLOAD,line 254],node[12,ILOAD_3,line 245]}, covered=true, coveredBranches={12,57}]
NodeCoverage [id=11, node[14,IF_ICMPNE,line 245], decis={node[57,FLOAD,line 254],node[15,FLOAD,line 246]}, covered=true, coveredBranches={15,57}]
NodeCoverage [id=13, node[18,IFNE,line 246], decis={node[37,ICONST_0,line 250],node[19,ICONST_0,line 247]}, covered=true, coveredBranches={37,19}]
NodeCoverage [id=16, node[23,IF_ICMPGE,line 247], decis={node[36,GOTO,line 247],node[24,ALOAD_1,line 248]}, covered=true, coveredBranches={24,36}]
NodeCoverage [id=22, node[41,IF_ICMPGE,line 250], decis={node[56,GOTO,line 250],node[42,ALOAD_1,line 251]}, covered=true, coveredBranches={56}]
NodeCoverage [id=26, node[60,IFNE,line 254], decis={node[97,ICONST_0,line 259],node[61,ICONST_0,line 255]}, covered=true, coveredBranches={97,61}]
NodeCoverage [id=29, node[71,IF_ICMPGE,line 255], decis={node[96,GOTO,line 255],node[72,ALOAD_1,line 256]}, covered=true, coveredBranches={96}]
NodeCoverage [id=34, node[107,IF_ICMPGE,line 259], decis={node[134,RETURN,line 264],node[108,ALOAD_1,line 260]}, covered=true, coveredBranches={134}]"
org.jblas.JavaBlas.rdot.273,0.9166666666666666,"NodeCoverage [id=1, node[4,IF_ICMPNE,line 274], decis={node[30,ICONST_0,line 279],node[5,ILOAD,line 274]}, covered=true, coveredBranches={30,5}]
NodeCoverage [id=3, node[7,IF_ICMPNE,line 274], decis={node[30,ICONST_0,line 279],node[8,ILOAD_2,line 274]}, covered=true, coveredBranches={30,8}]
NodeCoverage [id=5, node[9,IFNE,line 274], decis={node[30,ICONST_0,line 279],node[10,ILOAD,line 274]}, covered=true, coveredBranches={10,30}]
NodeCoverage [id=7, node[11,IFNE,line 274], decis={node[30,ICONST_0,line 279],node[12,ICONST_0,line 275]}, covered=true, coveredBranches={30,12}]
NodeCoverage [id=10, node[16,IF_ICMPGE,line 275], decis={node[29,GOTO,line 275],node[17,FLOAD,line 276]}, covered=true, coveredBranches={29,17}]
NodeCoverage [id=16, node[38,IF_ICMPGE,line 279], decis={node[59,FLOAD,line 283],node[39,FLOAD,line 280]}, covered=true, coveredBranches={59}]"
org.jblas.FloatMatrix.valueOf.434,1.0,"NodeCoverage [id=4, node[11,IF_ICMPGE,line 439], decis={node[49,ALOAD_2,line 451],node[12,GETSTATIC,line 440]}, covered=true, coveredBranches={49,12}]
NodeCoverage [id=9, node[20,IFNE,line 442], decis={node[29,ICONST_0,line 446],node[21,NEW,line 443]}, covered=true, coveredBranches={21,29}]
NodeCoverage [id=15, node[34,IF_ICMPGE,line 446], decis={node[47,IINC,line 439],node[35,ALOAD_2,line 447]}, covered=true, coveredBranches={35,47}]"
org.jblas.FloatMatrix.findIndices.1111,1.0,"NodeCoverage [id=2, node[7,IF_ICMPGE,line 1112], decis={node[17,ILOAD_1,line 1118],node[8,ALOAD_0,line 1113]}, covered=true, coveredBranches={8,17}]
NodeCoverage [id=6, node[13,IFEQ,line 1113], decis={node[15,IINC,line 1112],node[14,IINC,line 1114]}, covered=true, coveredBranches={14,15}]
NodeCoverage [id=11, node[27,IF_ICMPGE,line 1121], decis={node[41,ALOAD_2,line 1127],node[28,ALOAD_0,line 1122]}, covered=true, coveredBranches={28,41}]
NodeCoverage [id=15, node[33,IFEQ,line 1122], decis={node[39,IINC,line 1121],node[34,ALOAD_2,line 1123]}, covered=true, coveredBranches={34,39}]"
org.jblas.FloatMatrix.toString.1431,1.0,"NodeCoverage [id=8, node[17,IF_ICMPGE,line 1436], decis={node[60,ALOAD,line 1448],node[18,ICONST_0,line 1437]}, covered=true, coveredBranches={60,18}]
NodeCoverage [id=11, node[23,IF_ICMPGE,line 1437], decis={node[49,ILOAD,line 1443],node[24,ALOAD,line 1438]}, covered=true, coveredBranches={24,49}]
NodeCoverage [id=18, node[43,IF_ICMPGE,line 1439], decis={node[47,IINC,line 1437],node[44,ALOAD,line 1440]}, covered=true, coveredBranches={44,47}]
NodeCoverage [id=23, node[54,IF_ICMPGE,line 1443], decis={node[58,IINC,line 1436],node[55,ALOAD,line 1444]}, covered=true, coveredBranches={58,55}]"
org.jblas.FloatMatrix.ensureResultLength.1624,0.6666666666666666,"NodeCoverage [id=2, node[3,IFNE,line 1624], decis={node[21,RETURN,line 1630],node[4,ALOAD_2,line 1625]}, covered=true, coveredBranches={21,4}]
NodeCoverage [id=4, node[6,IF_ACMPEQ,line 1625], decis={node[10,NEW,line 1626],node[7,ALOAD_2,line 1625]}, covered=true, coveredBranches={7}]
NodeCoverage [id=6, node[9,IF_ACMPNE,line 1625], decis={node[15,ALOAD_2,line 1628],node[10,NEW,line 1626]}, covered=true, coveredBranches={15}]"
org.jblas.FloatMatrix.addi.1634,0.75,"NodeCoverage [id=2, node[2,IFEQ,line 1634], decis={node[9,ALOAD_0,line 1637],node[3,ALOAD_0,line 1635]}, covered=true, coveredBranches={3,9}]
NodeCoverage [id=10, node[11,IFEQ,line 1637], decis={node[18,ALOAD_0,line 1641],node[12,ALOAD_1,line 1638]}, covered=true, coveredBranches={12,18}]
NodeCoverage [id=21, node[27,IF_ACMPNE,line 1644], decis={node[34,ALOAD_2,line 1646],node[28,FCONST_1,line 1645]}, covered=true, coveredBranches={34}]
NodeCoverage [id=27, node[36,IF_ACMPNE,line 1646], decis={node[43,ALOAD_0,line 1651],node[37,FCONST_1,line 1647]}, covered=true, coveredBranches={43}]"
org.jblas.FloatMatrix.subi.1669,0.875,"NodeCoverage [id=2, node[2,IFEQ,line 1669], decis={node[9,ALOAD_0,line 1672],node[3,ALOAD_0,line 1670]}, covered=true, coveredBranches={9,3}]
NodeCoverage [id=10, node[11,IFEQ,line 1672], decis={node[18,ALOAD_0,line 1676],node[12,ALOAD_1,line 1673]}, covered=true, coveredBranches={18}]
NodeCoverage [id=21, node[27,IF_ACMPNE,line 1679], decis={node[34,ALOAD_2,line 1681],node[28,LDC,line 1680]}, covered=true, coveredBranches={34,28}]
NodeCoverage [id=27, node[36,IF_ACMPNE,line 1681], decis={node[47,ALOAD_0,line 1685],node[37,LDC,line 1682]}, covered=true, coveredBranches={37,47}]"
org.jblas.FloatMatrix.mmuli.1749,0.8,"NodeCoverage [id=2, node[2,IFEQ,line 1749], decis={node[9,ALOAD_0,line 1752],node[3,ALOAD_0,line 1750]}, covered=true, coveredBranches={3,9}]
NodeCoverage [id=10, node[11,IFEQ,line 1752], decis={node[18,ALOAD_0,line 1757],node[12,ALOAD_1,line 1753]}, covered=true, coveredBranches={18}]
NodeCoverage [id=19, node[25,IF_ICMPNE,line 1758], decis={node[31,ALOAD_2,line 1759],node[26,ALOAD_2,line 1758]}, covered=true, coveredBranches={26,31}]
NodeCoverage [id=21, node[30,IF_ICMPEQ,line 1758], decis={node[49,ALOAD_2,line 1766],node[31,ALOAD_2,line 1759]}, covered=true, coveredBranches={49}]
NodeCoverage [id=23, node[33,IF_ACMPEQ,line 1759], decis={node[44,NEW,line 1762],node[34,ALOAD_2,line 1759]}, covered=true, coveredBranches={34}]
NodeCoverage [id=25, node[36,IF_ACMPEQ,line 1759], decis={node[44,NEW,line 1762],node[37,ALOAD_2,line 1760]}, covered=true, coveredBranches={37,44}]
NodeCoverage [id=30, node[51,IF_ACMPEQ,line 1766], decis={node[55,NEW,line 1770],node[52,ALOAD_2,line 1766]}, covered=true, coveredBranches={52}]
NodeCoverage [id=32, node[54,IF_ACMPNE,line 1766], decis={node[87,ALOAD_1,line 1778],node[55,NEW,line 1770]}, covered=true, coveredBranches={55,87}]
NodeCoverage [id=36, node[66,IF_ICMPNE,line 1771], decis={node[75,FCONST_1,line 1774],node[67,FCONST_1,line 1772]}, covered=true, coveredBranches={67,75}]
NodeCoverage [id=48, node[90,IF_ICMPNE,line 1778], decis={node[99,FCONST_1,line 1781],node[91,FCONST_1,line 1779]}, covered=true, coveredBranches={91,99}]"
org.jblas.FloatMatrix.selecti.1926,1.0,"NodeCoverage [id=4, node[9,IF_ICMPGE,line 1927], decis={node[23,ALOAD_0,line 1932],node[10,ALOAD_1,line 1928]}, covered=true, coveredBranches={23,10}]
NodeCoverage [id=8, node[15,IFNE,line 1928], decis={node[21,IINC,line 1927],node[16,ALOAD_0,line 1929]}, covered=true, coveredBranches={21,16}]"
org.jblas.FloatMatrix.min.1975,0.75,"NodeCoverage [id=2, node[2,IFEQ,line 1975], decis={node[5,LDC,line 1978],node[3,LDC,line 1976]}, covered=true, coveredBranches={5}]
NodeCoverage [id=6, node[12,IF_ICMPGE,line 1979], decis={node[30,FLOAD_1,line 1985],node[13,ALOAD_0,line 1980]}, covered=true, coveredBranches={30,13}]
NodeCoverage [id=10, node[17,IFNE,line 1980], decis={node[28,IINC,line 1979],node[18,ALOAD_0,line 1980]}, covered=true, coveredBranches={18}]
NodeCoverage [id=14, node[23,IFGE,line 1980], decis={node[28,IINC,line 1979],node[24,ALOAD_0,line 1981]}, covered=true, coveredBranches={24,28}]"
org.jblas.FloatMatrix.argmin.1993,0.875,"NodeCoverage [id=2, node[2,IFEQ,line 1993], decis={node[5,LDC,line 1996],node[3,ICONST_M1,line 1994]}, covered=true, coveredBranches={3,5}]
NodeCoverage [id=6, node[14,IF_ICMPGE,line 1998], decis={node[34,ILOAD_2,line 2005],node[15,ALOAD_0,line 1999]}, covered=true, coveredBranches={34,15}]
NodeCoverage [id=10, node[19,IFNE,line 1999], decis={node[32,IINC,line 1998],node[20,ALOAD_0,line 1999]}, covered=true, coveredBranches={20}]
NodeCoverage [id=14, node[25,IFGE,line 1999], decis={node[32,IINC,line 1998],node[26,ALOAD_0,line 2000]}, covered=true, coveredBranches={32,26}]"
